_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.2,M13482,M1,1,0,Transcription Factor Targets,16,ZIC1 01,,-2.2,2.7,3.2,30169,266,374,9,2.4,0.79,1027|2065|2214|3736|3757|4851|6240|7422|80144,CDKN1B|ERBB3|FCGR3A|KCNA1|KCNH2|NOTCH1|RRM1|VEGFA|FRAS1,-1.4,0
1,-2.2,M6054,M1,1,0,Transcription Factor Targets,16,CTCNANGTGNY UNKNOWN,,-2.2,4.3,3.6,30169,94,374,5,1.3,0.59,2249|4149|10664|161742|170302,FGF4|MAX|CTCF|SPRED1|ARX,-1.4,0
1,-2.2,M2489,M1,1,0,Transcription Factor Targets,16,ERR1 Q2,,-2.2,2.7,3.2,30169,267,374,9,2.4,0.79,701|783|2706|3757|5528|5993|6340|8803|10021,BUB1B|CACNB2|GJB2|KCNH2|PPP2R5D|RFX5|SCNN1G|SUCLA2|HCN4,-1.4,0
1,-2.2,M30011,M1,1,0,Transcription Factor Targets,16,HOXB6 TARGET GENES,,-2.2,2,2.9,30169,638,374,16,4.3,1,15|1019|1108|1174|2065|2067|4683|4771|5518|5728|5932|6648|7153|23322|23451|25782,AANAT|CDK4|CHD4|AP1S1|ERBB3|ERCC1|NBN|NF2|PPP2R1A|PTEN|RBBP8|SOD2|TOP2A|RPGRIP1L|SF3B1|RAB3GAP2,-1.4,0
1,-2.2,M11390,M1,1,0,Transcription Factor Targets,16,RACCACAR AML Q6,,-2.2,2.7,3.1,30169,268,374,9,2.4,0.79,2138|2260|3075|3758|3932|5295|6119|54894|60675,EYA1|FGFR1|CFH|KCNJ1|LCK|PIK3R1|RPA3|RNF43|PROK2,-1.4,0
1,-2.2,M17180,M1,1,0,Transcription Factor Targets,16,CREB 01,,-2.2,2.7,3.1,30169,268,374,9,2.4,0.79,998|1716|4128|4763|5308|5889|6774|7054|10743,CDC42|DGUOK|MAOA|NF1|PITX2|RAD51C|STAT3|TH|RAI1,-1.4,0
1,-2.2,M17378,M1,1,0,Transcription Factor Targets,16,AHR Q5,,-2.2,2.9,3.2,30169,221,374,8,2.1,0.75,429|1027|2245|4149|4204|7422|8503|79728,ASCL1|CDKN1B|FGD1|MAX|MECP2|VEGFA|PIK3R3|PALB2,-1.4,0
1,-2.2,M7691,M1,1,0,Transcription Factor Targets,16,CATTGTYY SOX9 B1,,-2.2,2.4,3.1,30169,368,374,11,2.9,0.87,1017|2260|3146|3169|3479|4281|6774|8289|8864|10225|11277,CDK2|FGFR1|HMGB1|FOXA1|IGF1|MID1|STAT3|ARID1A|PER2|CD96|TREX1,-1.4,0
1,-2.2,M1532,M1,1,0,Transcription Factor Targets,16,EGR1 01,,-2.2,2.7,3.1,30169,269,374,9,2.4,0.79,1000|2885|7422|7504|10021|10664|25836|26504|161742,CDH2|GRB2|VEGFA|XK|HCN4|CTCF|NIPBL|CNNM4|SPRED1,-1.4,0
1,-2.2,M15558,M1,1,0,Transcription Factor Targets,16,OCT1 B,,-2.2,2.7,3.1,30169,269,374,9,2.4,0.79,596|1017|2290|4281|4851|5728|9657|26504|91252,BCL2|CDK2|FOXG1|MID1|NOTCH1|PTEN|IQCB1|CNNM4|SLC39A13,-1.4,0
1,-2.2,M19129,M1,1,0,Transcription Factor Targets,16,CREB Q2,,-2.2,2.7,3.1,30169,269,374,9,2.4,0.79,783|998|2353|5308|5932|5993|6774|10664|10743,CACNB2|CDC42|FOS|PITX2|RBBP8|RFX5|STAT3|CTCF|RAI1,-1.4,0
1,-2.2,M18078,M1,1,0,Transcription Factor Targets,16,E4BP4 01,,-2.2,2.9,3.2,30169,223,374,8,2.1,0.75,998|2033|3758|4204|5295|5818|7422|25836,CDC42|EP300|KCNJ1|MECP2|PIK3R1|NECTIN1|VEGFA|NIPBL,-1.4,0
1,-2.1,M8826,M1,1,0,Transcription Factor Targets,16,FAC1 01,,-2.1,2.9,3.2,30169,224,374,8,2.1,0.75,672|2138|2668|3479|5308|6892|8503|11005,BRCA1|EYA1|GDNF|IGF1|PITX2|TAPBP|PIK3R3|SPINK5,-1.4,0
1,-2.1,M3024,M1,1,0,Transcription Factor Targets,16,MYCMAX 02,,-2.1,2.7,3.1,30169,272,374,9,2.4,0.79,1017|4149|4851|4868|6663|6774|7156|7157|80067,CDK2|MAX|NOTCH1|NPHS1|SOX10|STAT3|TOP3A|TP53|DCAF17,-1.4,0
1,-2.1,M18894,M1,1,0,Transcription Factor Targets,16,TCANNTGAY SREBP1 01,,-2.1,2.2,2.9,30169,479,374,13,3.5,0.95,240|641|1017|2138|4281|5873|6663|6714|7156|10664|11234|84343|124590,ALOX5|BLM|CDK2|EYA1|MID1|RAB27A|SOX10|SRC|TOP3A|CTCF|HPS5|HPS3|USH1G,-1.4,0
1,-2.1,M5164,M1,1,0,Transcription Factor Targets,16,MYCMAX B,,-2.1,2.7,3.1,30169,273,374,9,2.4,0.79,429|595|1565|3757|6949|7422|8405|51422|147912,ASCL1|CCND1|CYP2D6|KCNH2|TCOF1|VEGFA|SPOP|PRKAG2|SIX5,-1.4,0
1,-2.1,M9638,M1,1,0,Transcription Factor Targets,16,OCT1 Q5 01,,-2.1,2.6,3.1,30169,275,374,9,2.4,0.79,596|1017|2138|2290|4281|5728|7401|9657|26504,BCL2|CDK2|EYA1|FOXG1|MID1|PTEN|CLRN1|IQCB1|CNNM4,-1.4,0
1,-2.1,M16291,M1,1,0,Transcription Factor Targets,16,YNGTTNNNATT UNKNOWN,,-2.1,2.4,3,30169,376,374,11,2.9,0.87,367|596|675|2138|3759|4853|5295|6663|10225|11005|25836,AR|BCL2|BRCA2|EYA1|KCNJ2|NOTCH2|PIK3R1|SOX10|CD96|SPINK5|NIPBL,-1.4,0
1,-2.1,M12915,M1,1,0,Transcription Factor Targets,16,NF1 Q6 01,,-2.1,2.6,3,30169,276,374,9,2.4,0.79,1302|1747|2033|2249|3757|4281|6774|11005|51057,COL11A2|DLX3|EP300|FGF4|KCNH2|MID1|STAT3|SPINK5|WDPCP,-1.3,0
1,-2.1,M30399,M1,1,0,Transcription Factor Targets,16,ZNF85 TARGET GENES,,-2.1,2.5,3,30169,327,374,10,2.7,0.83,1956|2885|3146|4722|5291|5308|5352|5825|8802|374291,EGFR|GRB2|HMGB1|NDUFS3|PIK3CB|PITX2|PLOD2|ABCD3|SUCLG1|NDUFS7,-1.3,0
1,-2.1,M15551,M1,1,0,Transcription Factor Targets,16,IK3 01,,-2.1,2.8,3.1,30169,229,374,8,2.1,0.75,2353|2625|3757|4204|7401|54894|60675|147912,FOS|GATA3|KCNH2|MECP2|CLRN1|RNF43|PROK2|SIX5,-1.3,0
1,-2.1,M8998,M1,1,0,Transcription Factor Targets,16,E2F1 Q4 01,,-2.1,2.8,3.1,30169,229,374,8,2.1,0.75,2625|5818|5888|6567|8503|10664|23054|25836,GATA3|NECTIN1|RAD51|SLC16A2|PIK3R3|CTCF|NCOA6|NIPBL,-1.3,0
1,-2.1,M14900,M1,1,0,Transcription Factor Targets,16,USF 02,,-2.1,2.6,3,30169,278,374,9,2.4,0.79,1108|4149|5295|6663|7156|7389|9244|11234|23054,CHD4|MAX|PIK3R1|SOX10|TOP3A|UROD|CRLF1|HPS5|NCOA6,-1.3,0
1,-2.1,M5479,M1,1,0,Transcription Factor Targets,16,SRF Q4,,-2.1,2.8,3.1,30169,230,374,8,2.1,0.75,1027|1432|2353|3736|4281|7504|10468|23054,CDKN1B|MAPK14|FOS|KCNA1|MID1|XK|FST|NCOA6,-1.3,0
1,-2.1,M3572,M1,1,0,Transcription Factor Targets,16,LEF1 Q2,,-2.1,2.8,3.1,30169,231,374,8,2.1,0.75,783|1187|2746|4722|6240|7809|8289|81607,CACNB2|CLCNKA|GLUD1|NDUFS3|RRM1|BSND|ARID1A|NECTIN4,-1.3,0
1,-2.1,M29950,M1,1,0,Transcription Factor Targets,16,DYRK1A TARGET GENES,,-2.1,1.9,2.8,30169,774,374,18,4.8,1.1,595|1432|1716|2200|2885|4361|5352|5426|5469|5873|6119|7259|8195|8802|9533|50814|64374|374291,CCND1|MAPK14|DGUOK|FBN1|GRB2|MRE11|PLOD2|POLE|MED1|RAB27A|RPA3|TSPYL1|MKKS|SUCLG1|POLR1C|NSDHL|SIL1|NDUFS7,-1.3,0
1,-2.1,M1460,M1,1,0,Transcription Factor Targets,16,TGGNNNNNNKCCAR UNKNOWN,,-2.1,2.2,2.9,30169,436,374,12,3.2,0.91,3569|3757|4281|5465|6330|7157|7422|8503|51057|54894|79710|200894,IL6|KCNH2|MID1|PPARA|SCN4B|TP53|VEGFA|PIK3R3|WDPCP|RNF43|MORC4|ARL13B,-1.3,0
1,-2.1,M30115,M1,1,0,Transcription Factor Targets,16,PCGF1 TARGET GENES,,-2.1,2.1,2.8,30169,546,374,14,3.7,0.98,207|2052|2065|2534|5295|5465|5889|6535|8850|9244|9342|11285|23171|51422,AKT1|EPHX1|ERBB3|FYN|PIK3R1|PPARA|RAD51C|SLC6A8|KAT2B|CRLF1|SNAP29|B4GALT7|GPD1L|PRKAG2,-1.3,0
1,-2,M5959,M1,1,0,Transcription Factor Targets,16,IK1 01,,-2,2.6,3,30169,282,374,9,2.4,0.79,672|3569|3725|3759|5469|6240|8289|10499|54894,BRCA1|IL6|JUN|KCNJ2|MED1|RRM1|ARID1A|NCOA2|RNF43,-1.3,0
1,-2,M29915,M1,1,0,Transcription Factor Targets,16,CDC5L TARGET GENES,,-2,2.4,2.9,30169,334,374,10,2.7,0.83,1108|2067|3757|4695|4722|5308|8405|23363|80067|161742,CHD4|ERCC1|KCNH2|NDUFA2|NDUFS3|PITX2|SPOP|OBSL1|DCAF17|SPRED1,-1.3,0
1,-2,M14376,M1,1,0,Transcription Factor Targets,16,PU1 Q6,,-2,2.7,3,30169,236,374,8,2.1,0.75,1029|2534|2625|3169|3784|4692|8289|80067,CDKN2A|FYN|GATA3|FOXA1|KCNQ1|NDN|ARID1A|DCAF17,-1.3,0
1,-2,M17117,M1,1,0,Transcription Factor Targets,16,E2F Q3 01,,-2,2.7,3,30169,236,374,8,2.1,0.75,2625|5818|5888|6567|8503|10664|23054|25836,GATA3|NECTIN1|RAD51|SLC16A2|PIK3R3|CTCF|NCOA6|NIPBL,-1.3,0
1,-2,M10288,M1,1,0,Transcription Factor Targets,16,YAATNRNNNYNATT UNKNOWN,,-2,3.9,3.3,30169,104,374,5,1.3,0.59,1144|2138|4853|6119|7401,CHRND|EYA1|NOTCH2|RPA3|CLRN1,-1.3,0
1,-2,M12826,M1,1,0,Transcription Factor Targets,16,ATF1 Q6,,-2,2.7,3,30169,237,374,8,2.1,0.75,595|998|1716|2353|2668|7054|7809|10743,CCND1|CDC42|DGUOK|FOS|GDNF|TH|BSND|RAI1,-1.3,0
