_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.8,C0033937,M1,1,0,DisGeNET,35,"Psychoses, Drug",,-3.8,14,7,30169,23,374,4,1.1,0.53,207|2099|2950|6648,AKT1|ESR1|GSTP1|SOD2,-2.9,0
1,-3.8,C0086873,M1,1,0,DisGeNET,35,Pseudopelade,,-3.8,14,7,30169,23,374,4,1.1,0.53,367|2706|5465|51360,AR|GJB2|PPARA|MBTPS2,-2.9,0
1,-3.8,C0265252,M1,1,0,DisGeNET,35,Coffin-Lowry syndrome,,-3.8,14,7,30169,23,374,4,1.1,0.53,4038|10084|51360|170302,LRP4|PQBP1|MBTPS2|ARX,-2.9,0
1,-3.8,C0265341,M1,1,0,DisGeNET,35,Rieger syndrome,,-3.8,14,7,30169,23,374,4,1.1,0.53,1950|5295|5308|5351,EGF|PIK3R1|PITX2|PLOD1,-2.9,0
1,-3.8,C0278147,M1,1,0,DisGeNET,35,Radicular pain,,-3.8,14,7,30169,23,374,4,1.1,0.53,1432|3569|3576|5594,MAPK14|IL6|CXCL8|MAPK1,-2.9,0
1,-3.8,C0475801,M1,1,0,DisGeNET,35,"Leukemia, Prolymphocytic, B-Cell",,-3.8,14,7,30169,23,374,4,1.1,0.53,595|596|5925|7157,CCND1|BCL2|RB1|TP53,-2.9,0
1,-3.8,C1168250,M1,1,0,DisGeNET,35,Laryngopharyngeal Reflux,,-3.8,14,7,30169,23,374,4,1.1,0.53,3569|3576|7040|7422,IL6|CXCL8|TGFB1|VEGFA,-2.9,0
1,-3.8,C1275684,M1,1,0,DisGeNET,35,Meibomian gland dysfunction,,-3.8,14,7,30169,23,374,4,1.1,0.53,3569|3576|7040|51360,IL6|CXCL8|TGFB1|MBTPS2,-2.9,0
1,-3.8,C1442965,M1,1,0,DisGeNET,35,Avascular necrosis of the capital femoral epiphysis,,-3.8,14,7,30169,23,374,4,1.1,0.53,1387|2033|64374|81031,CREBBP|EP300|SIL1|SLC2A10,-2.9,0
1,-3.8,C1836623,M1,1,0,DisGeNET,35,Decreased circulating cortisol level,,-3.8,14,7,30169,23,374,4,1.1,0.53,4771|5447|6598|8086,NF2|POR|SMARCB1|AAAS,-2.9,0
1,-3.8,C1849923,M1,1,0,DisGeNET,35,Generalized hypopigmentation,,-3.8,14,7,30169,23,374,4,1.1,0.53,1130|4692|6638|79728,LYST|NDN|SNRPN|PALB2,-2.9,0
1,-3.8,C1855465,M1,1,0,DisGeNET,35,STARGARDT DISEASE 1 (disorder),,-3.8,14,7,30169,23,374,4,1.1,0.53,582|1302|4647|7439,BBS1|COL11A2|MYO7A|BEST1,-2.9,0
1,-3.8,C2673410,M1,1,0,DisGeNET,35,Small midface,,-3.8,14,7,30169,23,374,4,1.1,0.53,2200|2263|5888|79813,FBN1|FGFR2|RAD51|EHMT1,-2.9,0
1,-3.8,C3163798,M1,1,0,DisGeNET,35,Recurrent lower respiratory tract infection,,-3.8,14,7,30169,23,374,4,1.1,0.53,5993|5994|6338|6340,RFX5|RFXAP|SCNN1B|SCNN1G,-2.9,0
1,-3.8,C3887949,M1,1,0,DisGeNET,35,Apparent mineralocorticoid excess,,-3.8,14,7,30169,23,374,4,1.1,0.53,207|5290|7157|7422,AKT1|PIK3CA|TP53|VEGFA,-2.9,0
1,-3.8,C3899503,M1,1,0,DisGeNET,35,Congenital hypogonadotropic hypogonadism,,-3.8,14,7,30169,23,374,4,1.1,0.53,268|2260|3730|60675,AMH|FGFR1|ANOS1|PROK2,-2.9,0
1,-3.8,C4021533,M1,1,0,DisGeNET,35,Severe sensorineural hearing impairment,,-3.8,14,7,30169,23,374,4,1.1,0.53,2706|4358|5172|5781,GJB2|MPV17|SLC26A4|PTPN11,-2.9,0
1,-3.8,C4551602,M1,1,0,DisGeNET,35,Noonan Syndrome 1,,-3.8,14,7,30169,23,374,4,1.1,0.53,3569|3845|5781|8036,IL6|KRAS|PTPN11|SHOC2,-2.9,0
1,-3.8,C0600104,M1,1,0,DisGeNET,35,Obsessive compulsive behavior,,-3.8,6,5.4,30169,94,374,7,1.9,0.7,2099|5594|5728|6899|7504|25836|79813,ESR1|MAPK1|PTEN|TBX1|XK|NIPBL|EHMT1,-2.9,0
1,-3.8,C0751072,M1,1,0,DisGeNET,35,Frontotemporal Lobar Degeneration,,-3.8,4.1,4.9,30169,195,374,10,2.7,0.83,998|2733|3569|5054|6416|6648|7040|7422|9939|10664,CDC42|GLE1|IL6|SERPINE1|MAP2K4|SOD2|TGFB1|VEGFA|RBM8A|CTCF,-2.9,0
1,-3.7,C1285162,M1,1,0,DisGeNET,35,Degenerative disorder,,-3.7,4.5,5,30169,160,374,9,2.4,0.79,268|367|3569|5290|5291|6638|7422|7439|23529,AMH|AR|IL6|PIK3CA|PIK3CB|SNRPN|VEGFA|BEST1|CLCF1,-2.8,0
1,-3.7,C4551720,M1,1,0,DisGeNET,35,Primary Ciliary Dyskinesia,,-3.7,4.5,5,30169,160,374,9,2.4,0.79,596|1029|1387|2064|3569|3576|5970|7157|23322,BCL2|CDKN2A|CREBBP|ERBB2|IL6|CXCL8|RELA|TP53|RPGRIP1L,-2.8,0
1,-3.7,C0021122,M1,1,0,DisGeNET,35,"Disruptive, Impulse Control, and Conduct Disorders",,-3.7,7.2,5.7,30169,67,374,6,1.6,0.65,3569|5335|6535|6648|9531|23451,IL6|PLCG1|SLC6A8|SOD2|BAG3|SF3B1,-2.8,0
1,-3.7,C0030807,M1,1,0,DisGeNET,35,Pemphigus,,-3.7,7.2,5.7,30169,67,374,6,1.6,0.65,1432|3569|3576|5594|6891|7040,MAPK14|IL6|CXCL8|MAPK1|TAP2|TGFB1,-2.8,0
1,-3.7,C0853087,M1,1,0,DisGeNET,35,Nail abnormality,,-3.7,7.2,5.7,30169,67,374,6,1.6,0.65,207|2263|5317|5728|50814|51360,AKT1|FGFR2|PKP1|PTEN|NSDHL|MBTPS2,-2.8,0
1,-3.7,C0858617,M1,1,0,DisGeNET,35,Posterior subcapsular cataract,,-3.7,7.2,5.7,30169,67,374,6,1.6,0.65,1432|3569|3576|5594|7157|8289,MAPK14|IL6|CXCL8|MAPK1|TP53|ARID1A,-2.8,0
1,-3.7,C1314665,M1,1,0,DisGeNET,35,Serum alkaline phosphatase raised,,-3.7,7.2,5.7,30169,67,374,6,1.6,0.65,4982|5925|7157|9488|11200|56975,TNFRSF11B|RB1|TP53|PIGB|CHEK2|FAM20C,-2.8,0
1,-3.7,C0003865,M1,1,0,DisGeNET,35,"Arthritis, Adjuvant-Induced",,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,1956|3569|4982|6774|7422,EGFR|IL6|TNFRSF11B|STAT3|VEGFA,-2.8,0
1,-3.7,C0011608,M1,1,0,DisGeNET,35,Dermatitis Herpetiformis,,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,596|3576|6891|7422|7439,BCL2|CXCL8|TAP2|VEGFA|BEST1,-2.8,0
1,-3.7,C0205833,M1,1,0,DisGeNET,35,Medullomyoblastoma,,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,675|1499|2064|6774|79813,BRCA2|CTNNB1|ERBB2|STAT3|EHMT1,-2.8,0
1,-3.7,C0948216,M1,1,0,DisGeNET,35,Ovarian adenocarcinoma,,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,672|2064|4194|4292|7157,BRCA1|ERBB2|MDM4|MLH1|TP53,-2.8,0
1,-3.7,C0971858,M1,1,0,DisGeNET,35,"Arthritis, Collagen-Induced",,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,1956|3569|4982|6774|7422,EGFR|IL6|TNFRSF11B|STAT3|VEGFA,-2.8,0
1,-3.7,C0993582,M1,1,0,DisGeNET,35,"Arthritis, Experimental",,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,1956|3569|4982|6774|7422,EGFR|IL6|TNFRSF11B|STAT3|VEGFA,-2.8,0
1,-3.7,C1275668,M1,1,0,DisGeNET,35,Melanotic medulloblastoma,,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,675|1499|2064|6774|79813,BRCA2|CTNNB1|ERBB2|STAT3|EHMT1,-2.8,0
1,-3.7,C1848395,M1,1,0,DisGeNET,35,Large for gestational age,,-3.7,9.4,6.2,30169,43,374,5,1.3,0.59,3630|4204|5290|5728|84282,INS|MECP2|PIK3CA|PTEN|RNF135,-2.8,0
1,-3.7,C0005283,M1,1,0,DisGeNET,35,beta Thalassemia,,-3.7,4.1,4.9,30169,197,374,10,2.7,0.83,1432|1723|2746|3146|3479|4982|5594|7040|7422|83990,MAPK14|DHODH|GLUD1|HMGB1|IGF1|TNFRSF11B|MAPK1|TGFB1|VEGFA|BRIP1,-2.8,0
1,-3.7,C0000833,M1,1,0,DisGeNET,35,Abscess,,-3.7,5.9,5.4,30169,96,374,7,1.9,0.7,2099|3569|3576|4179|4810|5054|5970,ESR1|IL6|CXCL8|CD46|NHS|SERPINE1|RELA,-2.8,0
1,-3.7,C0036117,M1,1,0,DisGeNET,35,Salmonella infections,,-3.7,5.9,5.4,30169,96,374,7,1.9,0.7,3075|3576|5594|5728|6774|10413|64065,CFH|CXCL8|MAPK1|PTEN|STAT3|YAP1|PERP,-2.8,0
1,-3.7,C0086743,M1,1,0,DisGeNET,35,Osteoarthrosis Deformans,,-3.7,5.9,5.4,30169,96,374,7,1.9,0.7,2512|4723|4728|5352|5518|6648|7040,FTL|NDUFV1|NDUFS8|PLOD2|PPP2R1A|SOD2|TGFB1,-2.8,0
1,-3.7,C0221026,M1,1,0,DisGeNET,35,X-linked agammaglobulinemia,,-3.7,7.1,5.7,30169,68,374,6,1.6,0.65,2214|3569|5290|5291|5295|6714,FCGR3A|IL6|PIK3CA|PIK3CB|PIK3R1|SRC,-2.8,0
1,-3.7,C0005686,M1,1,0,DisGeNET,35,Urinary Bladder Diseases,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,551|2950|3576|3630,AVP|GSTP1|CXCL8|INS,-2.8,0
1,-3.7,C0006325,M1,1,0,DisGeNET,35,Bruxism,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,2290|4204|57477|79813,FOXG1|MECP2|SHROOM4|EHMT1,-2.8,0
1,-3.7,C0039496,M1,1,0,DisGeNET,35,Temporomandibular Joint Dysfunction Syndrome,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,2214|3569|3576|4790,FCGR3A|IL6|CXCL8|NFKB1,-2.8,0
1,-3.7,C0206711,M1,1,0,DisGeNET,35,Pilomatrixoma,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,367|595|596|1499,AR|CCND1|BCL2|CTNNB1,-2.8,0
1,-3.7,C0235063,M1,1,0,DisGeNET,35,Respiratory Depression,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,4204|5351|6338|6340,MECP2|PLOD1|SCNN1B|SCNN1G,-2.8,0
1,-3.7,C0236848,M1,1,0,DisGeNET,35,Age-related cognitive decline,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,2099|3479|6648|8864,ESR1|IGF1|SOD2|PER2,-2.8,0
1,-3.7,C1333763,M1,1,0,DisGeNET,35,Gastric Cardia Carcinoma,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,1029|2950|7157|7515,CDKN2A|GSTP1|TP53|XRCC1,-2.8,0
1,-3.7,C1405984,M1,1,0,DisGeNET,35,Absent radius,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,2263|2317|9939|157570,FGFR2|FLNB|RBM8A|ESCO2,-2.8,0
1,-3.7,C1846228,M1,1,0,DisGeNET,35,Absence of pubertal development,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,2099|2260|3730|60675,ESR1|FGFR1|ANOS1|PROK2,-2.8,0
1,-3.7,C3273239,M1,1,0,DisGeNET,35,Proliferative Inflammatory Atrophy,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,367|1027|1499|2950,AR|CDKN1B|CTNNB1|GSTP1,-2.8,0
1,-3.7,C3898222,M1,1,0,DisGeNET,35,mucosal melanoma,,-3.7,13,6.8,30169,24,374,4,1.1,0.53,1029|5728|7157|23451,CDKN2A|PTEN|TP53|SF3B1,-2.8,0
1,-3.7,C0024437,M1,1,0,DisGeNET,35,Macular degeneration,,-3.7,9.2,6.1,30169,44,374,5,1.3,0.59,3075|7422|7439|79738|80781,CFH|VEGFA|BEST1|BBS10|COL18A1,-2.8,0
1,-3.7,C0220603,M1,1,0,DisGeNET,35,Childhood Brain Neoplasm,,-3.7,9.2,6.1,30169,44,374,5,1.3,0.59,2052|2064|4763|4982|7157,EPHX1|ERBB2|NF1|TNFRSF11B|TP53,-2.8,0
1,-3.7,C0238421,M1,1,0,DisGeNET,35,Selenium deficiency,,-3.7,9.2,6.1,30169,44,374,5,1.3,0.59,596|3569|3576|5599|6774,BCL2|IL6|CXCL8|MAPK8|STAT3,-2.8,0
1,-3.7,C0243066,M1,1,0,DisGeNET,35,Atresia,,-3.7,9.2,6.1,30169,44,374,5,1.3,0.59,207|472|5970|7157|7422,AKT1|ATM|RELA|TP53|VEGFA,-2.8,0
1,-3.7,C0268583,M1,1,0,DisGeNET,35,Methylmalonic acidemia,,-3.7,9.2,6.1,30169,44,374,5,1.3,0.59,5290|6648|6899|8802|8803,PIK3CA|SOD2|TBX1|SUCLG1|SUCLA2,-2.8,0
1,-3.7,C0796154,M1,1,0,DisGeNET,35,"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1",,-3.7,9.2,6.1,30169,44,374,5,1.3,0.59,1499|3251|3479|3576|5465,CTNNB1|HPRT1|IGF1|CXCL8|PPARA,-2.8,0
1,-3.7,C0008493,M1,1,0,DisGeNET,35,"Hydatidiform Mole, Invasive",,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1029|1950|4292,CDKN2A|EGF|MLH1,-2.8,0
1,-3.7,C0158447,M1,1,0,DisGeNET,35,Idiopathic osteoporosis,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,2099|3479|7439,ESR1|IGF1|BEST1,-2.8,0
1,-3.7,C0205822,M1,1,0,DisGeNET,35,Hibernoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,570|5465|5728,BAAT|PPARA|PTEN,-2.8,0
1,-3.7,C0234853,M1,1,0,DisGeNET,35,Facial grimacing,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1387|2033|4204,CREBBP|EP300|MECP2,-2.8,0
1,-3.7,C0238113,M1,1,0,DisGeNET,35,Radiation esophagitis,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,3576|6535|7040,CXCL8|SLC6A8|TGFB1,-2.8,0
1,-3.7,C0238394,M1,1,0,DisGeNET,35,Female Pseudohermaphroditism,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,367|10225|80144,AR|CD96|FRAS1,-2.8,0
1,-3.7,C0265223,M1,1,0,DisGeNET,35,Cohen syndrome,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,582|1130|7422,BBS1|LYST|VEGFA,-2.8,0
1,-3.7,C0265552,M1,1,0,DisGeNET,35,Congenital macrodactylia,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,207|5290|5728,AKT1|PIK3CA|PTEN,-2.8,0
1,-3.7,C0276279,M1,1,0,DisGeNET,35,Mink parvovirus infection,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1432|5594|5781,MAPK14|MAPK1|PTPN11,-2.8,0
1,-3.7,C0279765,M1,1,0,DisGeNET,35,Endometrial Clear Cell Adenocarcinoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,5426|7157|8289,POLE|TP53|ARID1A,-2.8,0
1,-3.7,C0333864,M1,1,0,DisGeNET,35,Giant platelet (morphologic abnormality),,-3.7,24,8.2,30169,10,374,3,0.8,0.46,2811|2812|2815,GP1BA|GP1BB|GP9,-2.8,0
1,-3.7,C0334576,M1,1,0,DisGeNET,35,Gliomatosis cerebri,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,5290|5728|7157,PIK3CA|PTEN|TP53,-2.8,0
1,-3.7,C0339263,M1,1,0,DisGeNET,35,Pseudophakic corneal edema,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1499|3576|7040,CTNNB1|CXCL8|TGFB1,-2.8,0
1,-3.7,C0346373,M1,1,0,DisGeNET,35,Malignant melanoma of iris,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1029|7157|23451,CDKN2A|TP53|SF3B1,-2.8,0
1,-3.7,C0376356,M1,1,0,DisGeNET,35,Premenstrual Tension,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1499|2260|4982,CTNNB1|FGFR1|TNFRSF11B,-2.8,0
1,-3.7,C0425913,M1,1,0,DisGeNET,35,Uterus absent (finding),,-3.7,24,8.2,30169,10,374,3,0.8,0.46,367|2625|9939,AR|GATA3|RBM8A,-2.8,0
1,-3.7,C0472390,M1,1,0,DisGeNET,35,High altitude cerebral edema,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,207|5290|5291,AKT1|PIK3CA|PIK3CB,-2.8,0
1,-3.7,C0729665,M1,1,0,DisGeNET,35,Arteriovenous graft,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,617|4724|5728,BCS1L|NDUFS4|PTEN,-2.8,0
1,-3.7,C0741250,M1,1,0,DisGeNET,35,aspirin sensitivity,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1130|3845|5290,LYST|KRAS|PIK3CA,-2.8,0
1,-3.7,C0850741,M1,1,0,DisGeNET,35,Smoker's lung,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1565|1956|7157,CYP2D6|EGFR|TP53,-2.8,0
1,-3.7,C0851409,M1,1,0,DisGeNET,35,Glaucoma and ocular hypertension,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,207|5728|7422,AKT1|PTEN|VEGFA,-2.8,0
1,-3.7,C0948209,M1,1,0,DisGeNET,35,Intestinal adenocarcinoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,999|2064|3845,CDH1|ERBB2|KRAS,-2.8,0
1,-3.7,C0948368,M1,1,0,DisGeNET,35,Kaufman-McKusick syndrome,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,583|8195|54903,BBS2|MKKS|MKS1,-2.8,0
1,-3.7,C1096367,M1,1,0,DisGeNET,35,Increased mean platelet volume,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,998|2811|2812,CDC42|GP1BA|GP1BB,-2.8,0
1,-3.7,C1849540,M1,1,0,DisGeNET,35,Delayed eruption of permanent teeth,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,3759|4868|6598,KCNJ2|NPHS1|SMARCB1,-2.8,0
1,-3.7,C1865030,M1,1,0,DisGeNET,35,Hypoplastic pubic bone,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1302|6913|23363,COL11A2|TBX15|OBSL1,-2.8,0
1,-3.7,C1959584,M1,1,0,DisGeNET,35,Cardiac Carcinoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,595|1029|5728,CCND1|CDKN2A|PTEN,-2.8,0
1,-3.7,C1969879,M1,1,0,DisGeNET,35,Limb joint contracture,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,3630|79728|170302,INS|PALB2|ARX,-2.8,0
1,-3.7,C2169795,M1,1,0,DisGeNET,35,Recurrent bronchopulmonary infections,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,2068|2212|7040,ERCC2|FCGR2A|TGFB1,-2.8,0
1,-3.7,C2697501,M1,1,0,DisGeNET,35,Giant Platelet Count (procedure),,-3.7,24,8.2,30169,10,374,3,0.8,0.46,2811|2812|2815,GP1BA|GP1BB|GP9,-2.8,0
1,-3.7,C2712711,M1,1,0,DisGeNET,35,Benign endometrial hyperplasia,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,3845|4292|5728,KRAS|MLH1|PTEN,-2.8,0
1,-3.7,C3489726,M1,1,0,DisGeNET,35,Geleophysic dysplasia,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1950|2200|7040,EGF|FBN1|TGFB1,-2.8,0
1,-3.7,C3495831,M1,1,0,DisGeNET,35,Aluminium overload,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,240|5290|5291,ALOX5|PIK3CA|PIK3CB,-2.8,0
1,-3.7,C4021794,M1,1,0,DisGeNET,35,Abnormality of the adrenal glands,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,6949|9533|51082,TCOF1|POLR1C|POLR1D,-2.8,0
1,-3.7,C4021849,M1,1,0,DisGeNET,35,Conjunctival hamartoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,207|5290|5728,AKT1|PIK3CA|PTEN,-2.8,0
1,-3.7,C4022120,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the distal phalanx of the 5th toe,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,6598|6605|8289,SMARCB1|SMARCE1|ARID1A,-2.8,0
1,-3.7,C4023338,M1,1,0,DisGeNET,35,Profound sensorineural hearing impairment,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,2248|3753|3784,FGF3|KCNE1|KCNQ1,-2.8,0
1,-3.7,C4024507,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,6598|6605|8289,SMARCB1|SMARCE1|ARID1A,-2.8,0
1,-3.7,C4025750,M1,1,0,DisGeNET,35,Abnormality of the nasopharynx,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,2260|2263|4281,FGFR1|FGFR2|MID1,-2.8,0
1,-3.7,C4025891,M1,1,0,DisGeNET,35,"Ambiguous genitalia, female",,-3.7,24,8.2,30169,10,374,3,0.8,0.46,5447|6913|54903,POR|TBX15|MKS1,-2.8,0
1,-3.7,C4511035,M1,1,0,DisGeNET,35,Isolated thrombocytopenia,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,596|2811|7504,BCL2|GP1BA|XK,-2.8,0
1,-3.7,C4688308,M1,1,0,DisGeNET,35,Advanced Lung Non-Squamous Non-Small Cell Carcinoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1956|3479|3845,EGFR|IGF1|KRAS,-2.8,0
1,-3.7,C4727578,M1,1,0,DisGeNET,35,Locally Advanced Squamous Cell Carcinoma,,-3.7,24,8.2,30169,10,374,3,0.8,0.46,1029|1956|5970,CDKN2A|EGFR|RELA,-2.8,0
1,-3.7,C0002965,M1,1,0,DisGeNET,35,"Angina, Unstable",,-3.7,5,5.1,30169,129,374,8,2.1,0.75,672|2811|3569|3576|4790|4982|7422|10468,BRCA1|GP1BA|IL6|CXCL8|NFKB1|TNFRSF11B|VEGFA|FST,-2.8,0
1,-3.7,C0025303,M1,1,0,DisGeNET,35,Meningococcal Infections,,-3.7,7,5.6,30169,69,374,6,1.6,0.65,1956|2212|3075|4179|5054|5970,EGFR|FCGR2A|CFH|CD46|SERPINE1|RELA,-2.8,0
1,-3.7,C0085682,M1,1,0,DisGeNET,35,Hypophosphatemia,,-3.7,7,5.6,30169,69,374,6,1.6,0.65,2200|2260|3576|8802|8864|56975,FBN1|FGFR1|CXCL8|SUCLG1|PER2|FAM20C,-2.8,0
1,-3.7,C0271160,M1,1,0,DisGeNET,35,Cortical cataract,,-3.7,7,5.6,30169,69,374,6,1.6,0.65,641|2068|2950|5599|6774|7040,BLM|ERCC2|GSTP1|MAPK8|STAT3|TGFB1,-2.8,0
1,-3.7,C1096184,M1,1,0,DisGeNET,35,West Nile viral infection,,-3.7,4.4,4.9,30169,164,374,9,2.4,0.79,207|841|1029|3845|5290|5291|5781|5925|9939,AKT1|CASP8|CDKN2A|KRAS|PIK3CA|PIK3CB|PTPN11|RB1|RBM8A,-2.8,0
1,-3.7,C0019193,M1,1,0,DisGeNET,35,"Hepatitis, Toxic",,-3.7,2.9,4.4,30169,412,374,15,4,1,1499|2052|2512|2950|3075|3146|3251|3479|3569|4722|4851|5465|5469|6648|7422,CTNNB1|EPHX1|FTL|GSTP1|CFH|HMGB1|HPRT1|IGF1|IL6|NDUFS3|NOTCH1|PPARA|MED1|SOD2|VEGFA,-2.8,0
1,-3.7,C4279912,M1,1,0,DisGeNET,35,Chemically-Induced Liver Toxicity,,-3.7,2.9,4.4,30169,412,374,15,4,1,1499|2052|2512|2950|3075|3146|3251|3479|3569|4722|4851|5465|5469|6648|7422,CTNNB1|EPHX1|FTL|GSTP1|CFH|HMGB1|HPRT1|IGF1|IL6|NDUFS3|NOTCH1|PPARA|MED1|SOD2|VEGFA,-2.8,0
1,-3.7,C0040053,M1,1,0,DisGeNET,35,Thrombosis,,-3.7,5.8,5.3,30169,98,374,7,1.9,0.7,2212|2811|3569|3717|5054|5291|81027,FCGR2A|GP1BA|IL6|JAK2|SERPINE1|PIK3CB|TUBB1,-2.8,0
1,-3.6,C4551993,M1,1,0,DisGeNET,35,"Amyotrophic Lateral Sclerosis, Familial",,-3.6,5,5.1,30169,130,374,8,2.1,0.75,207|596|1387|2353|2668|6648|10000|56975,AKT1|BCL2|CREBBP|FOS|GDNF|SOD2|AKT3|FAM20C,-2.8,0
1,-3.6,C3658290,M1,1,0,DisGeNET,35,Drug-Induced Acute Liver Injury,,-3.6,2.9,4.4,30169,413,374,15,4,1,1499|2052|2512|2950|3075|3146|3251|3479|3569|4722|4851|5465|5469|6648|7422,CTNNB1|EPHX1|FTL|GSTP1|CFH|HMGB1|HPRT1|IGF1|IL6|NDUFS3|NOTCH1|PPARA|MED1|SOD2|VEGFA,-2.8,0
1,-3.6,C0003125,M1,1,0,DisGeNET,35,Anorexia Nervosa,,-3.6,4,4.8,30169,202,374,10,2.7,0.83,1432|2099|3479|3569|4128|5594|5781|7422|7439|11277,MAPK14|ESR1|IGF1|IL6|MAOA|MAPK1|PTPN11|VEGFA|BEST1|TREX1,-2.7,0
1,-3.6,C0410702,M1,1,0,DisGeNET,35,Adolescent idiopathic scoliosis,,-3.6,2.5,4.2,30169,656,374,20,5.3,1.2,15|367|596|1000|1499|1956|2099|2200|3479|3569|4982|6774|6899|7040|7439|10225|11234|25836|27241|161742,AANAT|AR|BCL2|CDH2|CTNNB1|EGFR|ESR1|FBN1|IGF1|IL6|TNFRSF11B|STAT3|TBX1|TGFB1|BEST1|CD96|HPS5|NIPBL|BBS9|SPRED1,-2.7,0
1,-3.6,C0032051,M1,1,0,DisGeNET,35,Placental Insufficiency,,-3.6,9,6,30169,45,374,5,1.3,0.59,1747|3479|5054|7389|7422,DLX3|IGF1|SERPINE1|UROD|VEGFA,-2.7,0
1,-3.6,C0035613,M1,1,0,DisGeNET,35,Rift Valley Fever,,-3.6,9,6,30169,45,374,5,1.3,0.59,1432|1499|2068|5594|6774,MAPK14|CTNNB1|ERCC2|MAPK1|STAT3,-2.7,0
1,-3.6,C0078911,M1,1,0,DisGeNET,35,AIDS-Associated Nephropathy,,-3.6,9,6,30169,45,374,5,1.3,0.59,3075|5594|6774|7040|7422,CFH|MAPK1|STAT3|TGFB1|VEGFA,-2.7,0
1,-3.6,C0162359,M1,1,0,DisGeNET,35,Christ-Siemens-Touraine syndrome,,-3.6,9,6,30169,45,374,5,1.3,0.59,998|1499|1956|5317|5879,CDC42|CTNNB1|EGFR|PKP1|RAC1,-2.7,0
1,-3.6,C0220766,M1,1,0,DisGeNET,35,Congenital hypoplasia of adrenal gland,,-3.6,9,6,30169,45,374,5,1.3,0.59,224|268|1103|3730|4810,ALDH3A2|AMH|CHAT|ANOS1|NHS,-2.7,0
