_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.106014398140142,M13220,M1,1,0,Chemical And Genetic Perturbations,13,OUELLET CULTURED OVARIAN CANCER INVASIVE VS LMP DN,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,367|472|2950|7054|27241,AR|ATM|GSTP1|TH|BBS9,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,M13276,M1,1,0,Chemical And Genetic Perturbations,13,MARZEC IL2 SIGNALING DN,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,472|1027|3717|8503|60675,ATM|CDKN1B|JAK2|PIK3R3|PROK2,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,M13327,M1,1,0,Chemical And Genetic Perturbations,13,VANHARANTA UTERINE FIBROID WITH 7Q DELETION DN,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,323|1130|9533|9611|11285,APBB2|LYST|POLR1C|NCOR1|B4GALT7,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,M347,M1,1,0,Chemical And Genetic Perturbations,13,WEIGEL OXIDATIVE STRESS BY HNE AND H2O2,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,1000|1499|2064|2260|3725,CDH2|CTNNB1|ERBB2|FGFR1|JUN,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,R-HSA-1266695,M1,1,0,Reactome Gene Sets,6,Interleukin-7 signaling,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,3667|5295|5296|6774|8503,IRS1|PIK3R1|PIK3R2|STAT3|PIK3R3,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,R-HSA-2173796,M1,1,0,Reactome Gene Sets,6,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,2033|5054|5594|8812|25937,EP300|SERPINE1|MAPK1|CCNK|WWTR1,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,R-HSA-5663213,M1,1,0,Reactome Gene Sets,6,RHO GTPases Activate WASPs and WAVEs,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,25|998|2885|5594|5879,ABL1|CDC42|GRB2|MAPK1|RAC1,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,R-HSA-9687139,M1,1,0,Reactome Gene Sets,6,Aberrant regulation of mitotic cell cycle due to RB1 defects,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,595|1017|1019|1027|5925,CCND1|CDK2|CDK4|CDKN1B|RB1,-2.9486059606304065,0,0.0,,,,,
1,-4.106014398140142,WP3850,M1,1,0,WikiPathways,27,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,,-4.106014398140142,11.20357991681521,6.863094847219358,30169,36,374,5,1.3368983957219251,0.5938691726768662,207|3479|3667|4790|5728,AKT1|IGF1|IRS1|NFKB1|PTEN,-2.9486059606304065,0,0.0,,,,,
1,-4.104095077865842,M15975,M1,1,0,Chemical And Genetic Perturbations,13,LIEN BREAST CARCINOMA METAPLASTIC VS DUCTAL UP,,-4.104095077865842,6.80313768442755,5.931397929166676,30169,83,374,7,1.8716577540106951,0.7007686243314427,2138|3569|3576|4982|5351|5352|6648,EYA1|IL6|CXCL8|TNFRSF11B|PLOD1|PLOD2|SOD2,-2.946852750314874,0,0.0,,,,,
1,-4.091364811276967,M3854,M1,1,0,Chemical And Genetic Perturbations,13,MARTINEZ RB1 AND TP53 TARGETS DN,,-4.091364811276967,2.6622368119164856,4.6311870513063225,30169,606,374,20,5.347593582887701,1.1633468695678133,472|595|1108|1747|1908|1956|2052|2706|2950|3146|4149|4695|4851|5352|5932|7021|9488|10999|23396|80781,ATM|CCND1|CHD4|DLX3|EDN3|EGFR|EPHX1|GJB2|GSTP1|HMGB1|MAX|NDUFA2|NOTCH1|PLOD2|RBBP8|TFAP2B|PIGB|SLC27A4|PIP5K1C|COL18A1,-2.9342885301749355,0,0.0,,,,,
1,-4.090909167598258,GO:1903320,M1,1,0,GO Biological Processes,19,regulation of protein modification by small protein conjugation or removal,19_GO:0008152 metabolic process,-4.090909167598258,3.841227400050929,5.0743989652720325,30169,252,374,12,3.2085561497326203,0.9112499237579466,25|207|672|701|1499|2534|5728|5970|6125|7466|8864|26354,ABL1|AKT1|BRCA1|BUB1B|CTNNB1|FYN|PTEN|RELA|RPL5|WFS1|PER2|GNL3,-2.934164789058734,0,0.0,,,,,
1,-4.090909167598258,M16010,M1,1,0,Chemical And Genetic Perturbations,13,KOBAYASHI EGFR SIGNALING 24HR DN,,-4.090909167598258,3.841227400050929,5.0743989652720325,30169,252,374,12,3.2085561497326203,0.9112499237579466,580|595|641|672|701|1017|5888|6240|6949|7153|10535|25937,BARD1|CCND1|BLM|BRCA1|BUB1B|CDK2|RAD51|RRM1|TCOF1|TOP2A|RNASEH2A|WWTR1,-2.934164789058734,0,0.0,,,,,
1,-4.085263135370151,GO:0070661,M1,1,0,GO Biological Processes,19,leukocyte proliferation,19_GO:0009987 cellular process,-4.085263135370151,5.041610962566845,5.446676866859966,30169,144,374,9,2.406417112299465,0.792428859324156,25|596|2064|2534|3251|4763|5728|5880|7157,ABL1|BCL2|ERBB2|FYN|HPRT1|NF1|PTEN|RAC2|TP53,-2.928684613041122,0,0.0,,,,,
1,-4.081357885368748,M18979,M1,1,0,Chemical And Genetic Perturbations,13,HAMAI APOPTOSIS VIA TRAIL UP,,-4.081357885368748,2.5822885418025305,4.590587711881886,30169,656,374,21,5.614973262032086,1.1903908959722285,472|545|641|672|701|999|3146|3479|3981|4281|4683|4724|5290|5728|5873|5932|5965|8546|10468|25836|51574,ATM|ATR|BLM|BRCA1|BUB1B|CDH1|HMGB1|IGF1|LIG4|MID1|NBN|NDUFS4|PIK3CA|PTEN|RAB27A|RBBP8|RECQL|AP3B1|FST|NIPBL|LARP7,-2.9249451559342323,0,0.0,,,,,
1,-4.070900114442947,GO:0009953,M1,1,0,GO Biological Processes,19,dorsal/ventral pattern formation,19_GO:0032502 developmental process,-4.070900114442947,6.722147950089126,5.883843105786202,30169,84,374,7,1.8716577540106951,0.7007686243314427,429|1499|2290|3169|4010|4038|200894,ASCL1|CTNNB1|FOXG1|FOXA1|LMX1B|LRP4|ARL13B,-2.9148187810427513,0,0.0,,,,,
1,-4.070900114442947,M2259,M1,1,0,Chemical And Genetic Perturbations,13,KIM GLIS2 TARGETS UP,,-4.070900114442947,6.722147950089126,5.883843105786202,30169,84,374,7,1.8716577540106951,0.7007686243314427,2200|2212|3075|3659|4256|5054|80781,FBN1|FCGR2A|CFH|IRF1|MGP|SERPINE1|COL18A1,-2.9148187810427513,0,0.0,,,,,
1,-4.068368539321304,GO:0016358,M1,1,0,GO Biological Processes,19,dendrite development,19_GO:0032502 developmental process,-4.068368539321304,5.710851355827931,5.620958741686089,30169,113,374,8,2.1390374331550803,0.7481318304698829,582|585|998|2534|3251|4038|4204|5728,BBS1|BBS4|CDC42|FYN|HPRT1|LRP4|MECP2|PTEN,-2.912618349270665,0,0.0,,,,,
1,-4.068368539321304,GO:0042552,M1,1,0,GO Biological Processes,19,myelination,19_GO:0032502 developmental process,-4.068368539321304,5.710851355827931,5.620958741686089,30169,113,374,8,2.1390374331550803,0.7481318304698829,207|2064|2068|3766|4763|5728|6663|7504,AKT1|ERBB2|ERCC2|KCNJ10|NF1|PTEN|SOX10|XK,-2.912618349270665,0,0.0,,,,,
1,-4.062128533750245,GO:0051783,M1,1,0,GO Biological Processes,19,regulation of nuclear division,19_GO:0050789 regulation of biological process,-4.062128533750245,5.0068412317905215,5.418626611039667,30169,145,374,9,2.406417112299465,0.792428859324156,472|701|998|1908|1950|3479|3630|5925|23363,ATM|BUB1B|CDC42|EDN3|EGF|IGF1|INS|RB1|OBSL1,-2.906709234749445,0,0.0,,,,,
1,-4.062128533750245,M17742,M1,1,0,Chemical And Genetic Perturbations,13,SMITH TERT TARGETS UP,,-4.062128533750245,5.0068412317905215,5.418626611039667,30169,145,374,9,2.406417112299465,0.792428859324156,323|1019|1029|1387|1716|1956|4072|4292|4790,APBB2|CDK4|CDKN2A|CREBBP|DGUOK|EGFR|EPCAM|MLH1|NFKB1,-2.906709234749445,0,0.0,,,,,
1,-4.061341277749609,M17788,M1,1,0,Chemical And Genetic Perturbations,13,LINDGREN BLADDER CANCER CLUSTER 1 DN,,-4.061341277749609,3.2010228333757746,4.824643997899398,30169,378,374,15,4.010695187165775,1.0145780224913807,672|1290|2052|2064|2065|2534|4256|5308|5426|5888|7153|10535|55131|55640|80781,BRCA1|COL5A2|EPHX1|ERBB2|ERBB3|FYN|MGP|PITX2|POLE|RAD51|TOP2A|RNASEH2A|RBM28|FLVCR2|COL18A1,-2.906087329781418,0,0.0,,,,,
1,-4.053881207476131,GO:0046390,M1,1,0,GO Biological Processes,19,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-4.053881207476131,4.107979302832244,5.135966664730812,30169,216,374,11,2.9411764705882355,0.8736595967441245,1716|1723|3251|4695|4722|4723|4724|4728|7040|51422|374291,DGUOK|DHODH|HPRT1|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|TGFB1|PRKAG2|NDUFS7,-2.899122935211628,0,0.0,,,,,
1,-4.053881207476131,M2122,M1,1,0,Chemical And Genetic Perturbations,13,VERHAAK GLIOBLASTOMA MESENCHYMAL,,-4.053881207476131,4.107979302832244,5.135966664730812,30169,216,374,11,2.9411764705882355,0.8736595967441245,240|841|1075|1890|2212|5054|5873|5880|10413|23529|25937,ALOX5|CASP8|CTSC|TYMP|FCGR2A|SERPINE1|RAB27A|RAC2|YAP1|CLCF1|WWTR1,-2.899122935211628,0,0.0,,,,,
1,-4.053881207476131,R-HSA-416476,M1,1,0,Reactome Gene Sets,6,G alpha (q) signalling events,,-4.053881207476131,4.107979302832244,5.135966664730812,30169,216,374,11,2.9411764705882355,0.8736595967441245,551|1908|1956|2885|3845|5290|5295|5296|5594|8503|60675,AVP|EDN3|EGFR|GRB2|KRAS|PIK3CA|PIK3R1|PIK3R2|MAPK1|PIK3R3|PROK2,-2.899122935211628,0,0.0,,,,,
1,-4.048631711672374,GO:0002697,M1,1,0,GO Biological Processes,19,regulation of immune effector process,19_GO:0002376 immune system process,-4.048631711672374,3.192576862839163,4.812564312159975,30169,379,374,15,4.010695187165775,1.0145780224913807,2625|3075|3146|3569|3630|4179|4292|5170|5880|6891|7040|10225|11005|11277|23529,GATA3|CFH|HMGB1|IL6|INS|CD46|MLH1|PDPK1|RAC2|TAP2|TGFB1|CD96|SPINK5|TREX1|CLCF1,-2.8940385390038155,0,0.0,,,,,
1,-4.0473744506390945,GO:0055023,M1,1,0,GO Biological Processes,19,positive regulation of cardiac muscle tissue growth,19_GO:0040007 growth,-4.0473744506390945,10.900780459603988,6.751397508639045,30169,37,374,5,1.3368983957219251,0.5938691726768662,1432|2263|3479|4851|10413,MAPK14|FGFR2|IGF1|NOTCH1|YAP1,-2.893441049433399,0,0.0,,,,,
1,-4.0473744506390945,GO:0060428,M1,1,0,GO Biological Processes,19,lung epithelium development,19_GO:0032502 developmental process,-4.0473744506390945,10.900780459603988,6.751397508639045,30169,37,374,5,1.3368983957219251,0.5938691726768662,429|1499|3169|3845|10413,ASCL1|CTNNB1|FOXA1|KRAS|YAP1,-2.893441049433399,0,0.0,,,,,
1,-4.0473744506390945,M12802,M1,1,0,Chemical And Genetic Perturbations,13,SNIJDERS AMPLIFIED IN HEAD AND NECK TUMORS,,-4.0473744506390945,10.900780459603988,6.751397508639045,30169,37,374,5,1.3368983957219251,0.5938691726768662,595|1956|2248|2260|10413,CCND1|EGFR|FGF3|FGFR1|YAP1,-2.893441049433399,0,0.0,,,,,
1,-4.0473744506390945,M15693,M1,1,0,Chemical And Genetic Perturbations,13,GENTILE UV RESPONSE CLUSTER D8,,-4.0473744506390945,10.900780459603988,6.751397508639045,30169,37,374,5,1.3368983957219251,0.5938691726768662,1432|2534|3667|3725|7153,MAPK14|FYN|IRS1|JUN|TOP2A,-2.893441049433399,0,0.0,,,,,
1,-4.044370391231899,GO:0010257,M1,1,0,GO Biological Processes,19,NADH dehydrogenase complex assembly,19_GO:0009987 cellular process,-4.044370391231899,8.203299193329103,6.204966595538327,30169,59,374,6,1.6042780748663101,0.6496689805934086,617|4695|4722|4724|4728|374291,BCS1L|NDUFA2|NDUFS3|NDUFS4|NDUFS8|NDUFS7,-2.8907665002710723,0,0.0,,,,,
1,-4.044370391231899,GO:0032981,M1,1,0,GO Biological Processes,19,mitochondrial respiratory chain complex I assembly,19_GO:0009987 cellular process,-4.044370391231899,8.203299193329103,6.204966595538327,30169,59,374,6,1.6042780748663101,0.6496689805934086,617|4695|4722|4724|4728|374291,BCS1L|NDUFA2|NDUFS3|NDUFS4|NDUFS8|NDUFS7,-2.8907665002710723,0,0.0,,,,,
1,-4.041419462896417,GO:1903707,M1,1,0,GO Biological Processes,19,negative regulation of hemopoiesis,19_GO:0002376 immune system process,-4.041419462896417,5.660756168496107,5.585831212704133,30169,114,374,8,2.1390374331550803,0.7481318304698829,1499|2064|2200|3146|3659|4763|4982|5295,CTNNB1|ERBB2|FBN1|HMGB1|IRF1|NF1|TNFRSF11B|PIK3R1,-2.887980233352502,0,0.0,,,,,
1,-4.039190202718027,GO:0016331,M1,1,0,GO Biological Processes,19,morphogenesis of embryonic epithelium,19_GO:0032502 developmental process,-4.039190202718027,4.972547798696066,5.390833048368985,30169,146,374,9,2.406417112299465,0.792428859324156,25|585|1499|2263|2625|2668|7040|54903|57545,ABL1|BBS4|CTNNB1|FGFR2|GATA3|GDNF|TGFB1|MKS1|CC2D2A,-2.8859155721838157,0,0.0,,,,,
1,-4.036045603740581,GO:0001505,M1,1,0,GO Biological Processes,19,regulation of neurotransmitter levels,19_GO:0065007 biological regulation,-4.036045603740581,4.089048522634861,5.116571525012418,30169,217,374,11,2.9411764705882355,0.8736595967441245,783|1103|2668|3766|4128|4763|7054|8864|9342|22930|23396,CACNB2|CHAT|GDNF|KCNJ10|MAOA|NF1|TH|PER2|SNAP29|RAB3GAP1|PIP5K1C,-2.882935509856151,0,0.0,,,,,
1,-4.026165960959261,GO:0009205,M1,1,0,GO Biological Processes,19,purine ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-4.026165960959261,4.456672674092238,5.225900766022727,30169,181,374,10,2.6737967914438503,0.8341483374257118,1716|4695|4722|4723|4724|4728|7040|51422|51715|374291,DGUOK|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|TGFB1|PRKAG2|RAB23|NDUFS7,-2.873342809122662,0,0.0,,,,,
1,-4.0261240165984145,GO:0008202,M1,1,0,GO Biological Processes,19,steroid metabolic process,19_GO:0008152 metabolic process,-4.0261240165984145,3.7812082219251333,5.006807195251036,30169,256,374,12,3.2085561497326203,0.9112499237579466,30|570|1565|1717|2099|4204|5469|5825|6338|50814|51360|51422,ACAA1|BAAT|CYP2D6|DHCR7|ESR1|MECP2|MED1|ABCD3|SCNN1B|NSDHL|MBTPS2|PRKAG2,-2.873342809122662,0,0.0,,,,,
1,-4.018315984350174,M15112,M1,1,0,Chemical And Genetic Perturbations,13,WONG MITOCHONDRIA GENE MODULE,,-4.018315984350174,4.0702914193200215,5.097292411006427,30169,218,374,11,2.9411764705882355,0.8736595967441245,596|2746|4128|4722|4723|4724|4728|6648|6834|8802|8803,BCL2|GLUD1|MAOA|NDUFS3|NDUFV1|NDUFS4|NDUFS8|SOD2|SURF1|SUCLG1|SUCLA2,-2.8656991267276233,0,0.0,,,,,
1,-4.0166872970728384,GO:0010310,M1,1,0,GO Biological Processes,19,regulation of hydrogen peroxide metabolic process,19_GO:0008152 metabolic process,-4.0166872970728384,16.133155080213903,7.584821951624864,30169,20,374,4,1.0695187165775402,0.5318919952201414,2534|5879|5880|6648,FYN|RAC1|RAC2|SOD2,-2.865141083223469,0,0.0,,,,,
1,-4.0166872970728384,GO:0043586,M1,1,0,GO Biological Processes,19,tongue development,19_GO:0032502 developmental process,-4.0166872970728384,16.133155080213903,7.584821951624864,30169,20,374,4,1.0695187165775402,0.5318919952201414,1499|6899|9992|51057,CTNNB1|TBX1|KCNE2|WDPCP,-2.865141083223469,0,0.0,,,,,
1,-4.0166872970728384,GO:0060218,M1,1,0,GO Biological Processes,19,hematopoietic stem cell differentiation,19_GO:0002376 immune system process,-4.0166872970728384,16.133155080213903,7.584821951624864,30169,20,374,4,1.0695187165775402,0.5318919952201414,596|2068|5469|7157,BCL2|ERCC2|MED1|TP53,-2.865141083223469,0,0.0,,,,,
1,-4.0166872970728384,R-HSA-167044,M1,1,0,Reactome Gene Sets,6,Signalling to RAS,,-4.0166872970728384,16.133155080213903,7.584821951624864,30169,20,374,4,1.0695187165775402,0.5318919952201414,1432|2885|3845|6714,MAPK14|GRB2|KRAS|SRC,-2.865141083223469,0,0.0,,,,,
1,-4.0166872970728384,R-HSA-5654706,M1,1,0,Reactome Gene Sets,6,FRS-mediated FGFR3 signaling,,-4.0166872970728384,16.133155080213903,7.584821951624864,30169,20,374,4,1.0695187165775402,0.5318919952201414,2249|2885|3845|5781,FGF4|GRB2|KRAS|PTPN11,-2.865141083223469,0,0.0,,,,,
1,-4.0166872970728384,R-HSA-8876384,M1,1,0,Reactome Gene Sets,6,Listeria monocytogenes entry into host cells,,-4.0166872970728384,16.133155080213903,7.584821951624864,30169,20,374,4,1.0695187165775402,0.5318919952201414,999|1499|2885|6714,CDH1|CTNNB1|GRB2|SRC,-2.865141083223469,0,0.0,,,,,
1,-4.016445376244636,GO:0017015,M1,1,0,GO Biological Processes,19,regulation of transforming growth factor beta receptor signaling pathway,19_GO:0023052 signaling,-4.016445376244636,4.9387209429226235,5.363291911707585,30169,147,374,9,2.406417112299465,0.792428859324156,1387|2033|2200|5170|5465|7040|7157|81031|161742,CREBBP|EP300|FBN1|PDPK1|PPARA|TGFB1|TP53|SLC2A10|SPRED1,-2.865141083223469,0,0.0,,,,,
1,-4.016445376244636,M422,M1,1,0,Immunologic Signatures,3,GSE9946 IMMATURE VS PROSTAGLANDINE2 TREATED MATURE DC DN,,-4.016445376244636,4.9387209429226235,5.363291911707585,30169,147,374,9,2.406417112299465,0.792428859324156,641|675|1956|4014|4194|4361|79083|79728|166379,BLM|BRCA2|EGFR|LORICRIN|MDM4|MRE11|MLPH|PALB2|BBS12,-2.865141083223469,0,0.0,,,,,
1,-4.01491687295583,GO:0005819,M1,1,0,GO Cellular Components,20,spindle,,-4.01491687295583,3.029700484547212,4.726957910668581,30169,426,374,16,4.278074866310161,1.046391254712692,207|472|701|998|1432|1499|1663|2068|4281|5594|5925|8086|8850|9611|9657|81027,AKT1|ATM|BUB1B|CDC42|MAPK14|CTNNB1|DDX11|ERCC2|MID1|MAPK1|RB1|AAAS|KAT2B|NCOR1|IQCB1|TUBB1,-2.864268713470438,0,0.0,,,,,
1,-4.014754663528719,GO:0007272,M1,1,0,GO Biological Processes,19,ensheathment of neurons,19_GO:0032502 developmental process,-4.014754663528719,5.6115322018135325,5.551117123853737,30169,115,374,8,2.1390374331550803,0.7481318304698829,207|2064|2068|3766|4763|5728|6663|7504,AKT1|ERBB2|ERCC2|KCNJ10|NF1|PTEN|SOX10|XK,-2.864268713470438,0,0.0,,,,,
1,-4.014754663528719,GO:0008366,M1,1,0,GO Biological Processes,19,axon ensheathment,19_GO:0032502 developmental process,-4.014754663528719,5.6115322018135325,5.551117123853737,30169,115,374,8,2.1390374331550803,0.7481318304698829,207|2064|2068|3766|4763|5728|6663|7504,AKT1|ERBB2|ERCC2|KCNJ10|NF1|PTEN|SOX10|XK,-2.864268713470438,0,0.0,,,,,
1,-4.014754663528719,GO:0022904,M1,1,0,GO Biological Processes,19,respiratory electron transport chain,19_GO:0008152 metabolic process,-4.014754663528719,5.6115322018135325,5.551117123853737,30169,115,374,8,2.1390374331550803,0.7481318304698829,1716|4695|4722|4723|4724|4728|6648|374291,DGUOK|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|SOD2|NDUFS7,-2.864268713470438,0,0.0,,,,,
1,-4.014754663528719,GO:0071482,M1,1,0,GO Biological Processes,19,cellular response to light stimulus,19_GO:0050896 response to stimulus,-4.014754663528719,5.6115322018135325,5.551117123853737,30169,115,374,8,2.1390374331550803,0.7481318304698829,545|1387|2033|2067|3753|5295|7157|11277,ATR|CREBBP|EP300|ERCC1|KCNE1|PIK3R1|TP53|TREX1,-2.864268713470438,0,0.0,,,,,
1,-4.010136346479235,GO:0050708,M1,1,0,GO Biological Processes,19,regulation of protein secretion,19_GO:0051179 localization,-4.010136346479235,3.7664953494662807,4.990121798799038,30169,257,374,12,3.2085561497326203,0.9112499237579466,240|2746|3479|3569|3630|3667|3717|5781|7021|7040|8864|23400,ALOX5|GLUD1|IGF1|IL6|INS|IRS1|JAK2|PTPN11|TFAP2B|TGFB1|PER2|ATP13A2,-2.859977302331687,0,0.0,,,,,
1,-4.010136346479235,M828,M1,1,0,Chemical And Genetic Perturbations,13,MASSARWEH TAMOXIFEN RESISTANCE DN,,-4.010136346479235,3.7664953494662807,4.990121798799038,30169,257,374,12,3.2085561497326203,0.9112499237579466,323|596|1287|2099|2317|3667|4256|5295|5932|7153|51082|80144,APBB2|BCL2|COL4A5|ESR1|FLNB|IRS1|MGP|PIK3R1|RBBP8|TOP2A|POLR1D|FRAS1,-2.859977302331687,0,0.0,,,,,
1,-4.006351133370933,GO:0042129,M1,1,0,GO Biological Processes,19,regulation of T cell proliferation,19_GO:0002376 immune system process,-4.006351133370933,4.432185461597226,5.203281204832596,30169,182,374,10,2.6737967914438503,0.8341483374257118,1499|2064|3146|3479|3569|3659|3717|4179|5728|5880,CTNNB1|ERBB2|HMGB1|IGF1|IL6|IRF1|JAK2|CD46|PTEN|RAC2,-2.8563554499482393,0,0.0,,,,,
1,-4.005889250726671,WP15,M1,1,0,WikiPathways,27,Selenium micronutrient network,,-4.005889250726671,6.56581892799403,5.791020376685984,30169,86,374,7,1.8716577540106951,0.7007686243314427,240|3569|3630|4790|5054|5970|6648,ALOX5|IL6|INS|NFKB1|SERPINE1|RELA|SOD2,-2.856056866603477,0,0.0,,,,,
1,-4.003128899311415,GO:0006939,M1,1,0,GO Biological Processes,19,smooth muscle contraction,19_GO:0032501 multicellular organismal process,-4.003128899311415,8.066577540106952,6.138665287820638,30169,60,374,6,1.6042780748663101,0.6496689805934086,323|583|1908|2668|6338|8195,APBB2|BBS2|EDN3|GDNF|SCNN1B|MKKS,-2.854112091919745,0,0.0,,,,,
1,-4.003128899311415,GO:0022029,M1,1,0,GO Biological Processes,19,telencephalon cell migration,19_GO:0032502 developmental process,-4.003128899311415,8.066577540106952,6.138665287820638,30169,60,374,6,1.6042780748663101,0.6496689805934086,1499|1956|2290|5194|170302|200894,CTNNB1|EGFR|FOXG1|PEX13|ARX|ARL13B,-2.854112091919745,0,0.0,,,,,
1,-4.003128899311415,GO:2000351,M1,1,0,GO Biological Processes,19,regulation of endothelial cell apoptotic process,19_GO:0050789 regulation of biological process,-4.003128899311415,8.066577540106952,6.138665287820638,30169,60,374,6,1.6042780748663101,0.6496689805934086,25|2625|5054|5170|5335|196527,ABL1|GATA3|SERPINE1|PDPK1|PLCG1|ANO6,-2.854112091919745,0,0.0,,,,,
1,-4.003128899311415,M1515,M1,1,0,Chemical And Genetic Perturbations,13,JOSEPH RESPONSE TO SODIUM BUTYRATE DN,,-4.003128899311415,8.066577540106952,6.138665287820638,30169,60,374,6,1.6042780748663101,0.6496689805934086,540|1019|2068|3146|3569|4771,ATP7B|CDK4|ERCC2|HMGB1|IL6|NF2,-2.854112091919745,0,0.0,,,,,
1,-4.003128899311415,WP623,M1,1,0,WikiPathways,27,Oxidative phosphorylation,,-4.003128899311415,8.066577540106952,6.138665287820638,30169,60,374,6,1.6042780748663101,0.6496689805934086,4695|4722|4723|4724|4728|374291,NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|NDUFS7,-2.854112091919745,0,0.0,,,,,
1,-4.00034675385453,GO:0097435,M1,1,0,GO Biological Processes,19,supramolecular fiber organization,19_GO:0009987 cellular process,-4.00034675385453,2.7030859481839875,4.5867485665233225,30169,567,374,19,5.080213903743315,1.1354906794270165,25|596|998|1290|1302|2303|3717|4647|4763|5317|5879|5880|5881|6714|7401|10083|11285|23363|57477,ABL1|BCL2|CDC42|COL5A2|COL11A2|FOXC2|JAK2|MYO7A|NF1|PKP1|RAC1|RAC2|RAC3|SRC|CLRN1|USH1C|B4GALT7|OBSL1|SHROOM4,-2.8514928781781097,0,0.0,,,,,
1,-3.998259806395864,GO:2000146,M1,1,0,GO Biological Processes,19,negative regulation of cell motility,19_GO:0040011 locomotion,-3.998259806395864,3.1592340235405816,4.764643102571994,30169,383,374,15,4.010695187165775,1.0145780224913807,207|596|999|2625|3146|4204|4763|4771|4851|5054|5728|5879|6774|7040|161742,AKT1|BCL2|CDH1|GATA3|HMGB1|MECP2|NF1|NF2|NOTCH1|SERPINE1|PTEN|RAC1|STAT3|TGFB1|SPRED1,-2.850303382408057,0,0.0,,,,,
1,-3.9954266009390165,CORUM:1251,M1,1,0,CORUM,33,BAF complex,,-3.9954266009390165,30.249665775401066,9.270014191853347,30169,8,374,3,0.8021390374331551,0.46125403555454236,6598|6605|8289,SMARCB1|SMARCE1|ARID1A,-2.850303382408057,0,0.0,,,,,
1,-3.9954266009390165,CORUM:3142,M1,1,0,CORUM,33,CAMK2-delta-MASH1 promoter-coactivator complex,,-3.9954266009390165,30.249665775401066,9.270014191853347,30169,8,374,3,0.8021390374331551,0.46125403555454236,1387|6714|8850,CREBBP|SRC|KAT2B,-2.850303382408057,0,0.0,,,,,
1,-3.9954266009390165,CORUM:434,M1,1,0,CORUM,33,BASC (Ab 80) complex (BRCA1-associated genome surveillance complex),,-3.9954266009390165,30.249665775401066,9.270014191853347,30169,8,374,3,0.8021390374331551,0.46125403555454236,641|672|4292,BLM|BRCA1|MLH1,-2.850303382408057,0,0.0,,,,,
1,-3.9954266009390165,CORUM:564,M1,1,0,CORUM,33,BAF complex,,-3.9954266009390165,30.249665775401066,9.270014191853347,30169,8,374,3,0.8021390374331551,0.46125403555454236,6598|6605|8289,SMARCB1|SMARCE1|ARID1A,-2.850303382408057,0,0.0,,,,,
1,-3.9954266009390165,GO:0000405,M1,1,0,GO Molecular Functions,21,bubble DNA binding,,-3.9954266009390165,30.249665775401066,9.270014191853347,30169,8,374,3,0.8021390374331551,0.46125403555454236,25|641|3146,ABL1|BLM|HMGB1,-2.850303382408057,0,0.0,,,,,
1,-3.9954266009390165,GO:0006975,M1,1,0,GO Biological Processes,19,DNA damage induced protein phosphorylation,19_GO:0050896 response to stimulus,-3.9954266009390165,30.249665775401066,9.270014191853347,30169,8,374,3,0.8021390374331551,0.46125403555454236,25|472|11200,ABL1|ATM|CHEK2,-2.850303382408057,0,0.0,,,,,
